sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,decay_rate,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
4-5e04595a4fa02aefdb9c9ced-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e04595a4fa02aefdb9c9ced-ccause_3-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0.  0. -0. -0.],1.0,0,,,,,,7.670000000000001e-64,2.47e-63,1.0899999999999999e-92,4.35e-60,1.62e-60,2.7000000000000002e-64,,,0,[False False False False False False]
4-5e04595a4fa02aefdb9c9ced-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e04595a4fa02aefdb9c9ced-collider_1-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1. -0. -1. -0.  0.],1.0,0,,,,,,1.62e-130,3.3199999999999997e-126,6.399999999999999e-170,9.35e-139,5e-33,1.4200000000000002e-32,,,0,[False False False False False False]
4-5e04595a4fa02aefdb9c9ced-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e04595a4fa02aefdb9c9ced-crime_1-incongruent,,4,,crime,[ 0.5 -0.5  1.   0.   0.5  0.5],0.921188959,0.8595121282627459,0.859512128,0.5,4,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -0.5  1.   0.5  0.5  0.5],[0.5 0.  1.  0.  1.  1. ],0.842377919,[ 0.5 -0.   1.   0.   1.   1. ],0.842377919,4,,,,,,1.16e-13,0.001588588,1.61e-140,7.68e-99,9.76e-121,3.24e-72,,,5,[ True  True False  True  True  True]
4-5e04595a4fa02aefdb9c9ced-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e04595a4fa02aefdb9c9ced-dampened_1-generic_2,,4,,dampened,[1.  0.5 0.  1.  0.  0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  1.  0.  0. ],0.83390904,[ 1.   0.5  0.   1.  -0.   0. ],0.83390904,1,,,,,,2.7e-115,1.9199999999999998e-42,4.58e-56,1.54e-75,3.43e-160,2.96e-137,,,1,[False  True False False False False]
4-5e04595a4fa02aefdb9c9ced-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e04595a4fa02aefdb9c9ced-finance_1-congruent,,4,,finance,[0.  1.  1.  0.5 1.  0.5],0.696644532,0.8143046618229481,0.814304662,0.5,3,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.5  0.   0.5  1.  -1. ],[ 0.   0.5  0.5  0.5  1.  -0.5],0.864335311,[-0.   0.5  0.5  0.5  1.  -0.5],0.864335311,3,,,,,,8.35e-84,3.05e-98,2.15e-13,1.19e-81,5.41e-127,3.94e-88,,,4,[ True  True  True False False  True]
4-5e3df819d96094073a9c939a-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e3df819d96094073a9c939a-ccause_2-generic_0,,4,,ccause,[ 0.5 -0.5 -0.5 -0.5  0.5  0.5],0.679155526,0.591751709536137,0.735409751,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[ 1.   0.5 -1.  -1.  -1.  -1. ],0.646446609,[ 0.87  0.72 -0.   -0.   -0.   -0.  ],0.94705719,0,,,,,,0.841066271,1.021094266,2.321928095,2.321928095,2.321928095,2.321928095,,,0,[False False False False False False]
4-5e3df819d96094073a9c939a-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e3df819d96094073a9c939a-collider_3-generic_1,,4,,collider,[-0.5 -0.5 -0.5  0.5  0.5  0.5],0.679155526,0.7291987198454679,0.782315213,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[-0.5  0.5  0.5  1.   0.   0. ],0.851477869,[-0.28  0.13  0.34  0.75 -0.   -0.06],0.82704982,0,,,,,,2.177395444,2.26406742,1.608842611,1.218406205,0.254426471,0.57612854,,,0,[False False False False False False]
4-5e3df819d96094073a9c939a-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e3df819d96094073a9c939a-crime_0-congruent,,4,,crime,[-0.5 -0.5  0.5 -0.5  0.5 -0.5],0.577651354,0.6170291568974647,0.8,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 1.   1.   1.   0.  -1.   0.5],[-1. -1. -1. -1. -1. -1.],0.425779024,[-0. -0. -0. -0. -0. -0.],0.696863246,2,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,3,[False False False  True  True  True]
4-5e3df819d96094073a9c939a-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e3df819d96094073a9c939a-dampened_1-generic_2,,4,,dampened,[-0.5 -0.5  0.5 -0.5  0.5  0.5],0.619437802,0.5527864045000421,0.8,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[-1. -1. -1. -1. -1. -1.],0.442913985,[-0. -0. -0. -0. -0. -0.],0.75086356,1,,,,,,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,2.321928095,,,1,[False  True False False False False]
4-5e3df819d96094073a9c939a-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e3df819d96094073a9c939a-finance_0-incongruent,,4,,finance,[-0.5  0.5 -0.5 -0.5  0.   0.5],0.626937997,0.5162205531531032,0.516220553,0.5,2,0.5,3,LC_discrete_att_&_att,0,[0.5 1.  1.  1.  1.  0.5],[1. 1. 1. 1. 1. 1.],0.898465383,[1. 1. 1. 1. 1. 1.],0.898465383,2,,,,,,1.35e-06,4.41e-22,7.04e-20,1e-18,5.2499999999999995e-24,5.21e-05,,,2,[ True False False False False  True]
4-5e482f13410cd9000bc937bb-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e482f13410cd9000bc937bb-ccause_2-generic_0,,4,,ccause,[ 1.   1.  -0.5 -0.5  0.   0.5],0.851477869,0.8892302448756577,0.889230245,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[ 1.   1.   0.  -0.5  0.   0. ],0.914250707,[ 1.   1.   0.  -0.5 -0.   0. ],0.914250707,0,,,,,,1.56e-70,3.61e-81,2.1e-62,1.13e-05,1.04e-83,2.8399999999999997e-52,,,0,[False False False False False False]
4-5e482f13410cd9000bc937bb-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e482f13410cd9000bc937bb-collider_2-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1.  0. -0.],1.0,0,,,,,,1.75e-27,3.51e-51,4.95e-39,2.26e-47,4.01e-81,7.569999999999999e-82,,,0,[False False False False False False]
4-5e482f13410cd9000bc937bb-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e482f13410cd9000bc937bb-crime_1-incongruent,,4,,crime,[-0.5 -0.5  0.5  0.   0.  -1. ],0.795163377,0.8130106019983085,0.813010602,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.   0.5  0.   0.5 -1. ],[ 0.5  0.   0.5  0.   0.  -1. ],0.916375799,[ 0.5  0.   0.5  0.   0.  -1. ],0.916375799,1,,,,,,3.37e-24,1.03e-51,6.79e-129,3.74e-174,1.74e-23,1.03e-31,,,2,[False False False False  True  True]
4-5e482f13410cd9000bc937bb-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e482f13410cd9000bc937bb-dampened_2-generic_2,,4,,dampened,[ 0.5  0.  -0.5  0.   0.   0.5],0.667818081,0.6507848521152109,0.650784852,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],0.91695452,[-1.  0. -0. -1.  0. -0.],0.91695452,1,,,,,,3.74e-105,5.33e-87,5.96e-144,1.9199999999999999e-168,2.43e-28,7.37e-12,,,1,[False  True False False False False]
4-5e482f13410cd9000bc937bb-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e482f13410cd9000bc937bb-finance_1-congruent,,4,,finance,[ 1.   1.   0.   0.  -1.   0.5],0.924622164,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1  1  0  0 -1  1],[ 1.   1.   0.   0.  -1.   0.5],0.924622164,[ 1.   1.   0.  -0.  -1.   0.5],0.924622164,1,,,,,,5.56e-98,2.27e-38,1.41e-56,2.54e-62,8.88e-38,5.7499999999999995e-24,,,1,[False False False False False  True]
4-5e6de0802649e039418cabd5-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e6de0802649e039418cabd5-ccause_3-generic_0,,4,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0.  0.],1.0,0,,,,,,2.88e-120,2.4500000000000002e-117,7e-72,1.9899999999999998e-69,1.31e-79,1.5599999999999999e-74,,,0,[False False False False False False]
4-5e6de0802649e039418cabd5-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e6de0802649e039418cabd5-collider_1-generic_1,,4,,collider,[ 0.   0.5  0.  -1.   0.   0. ],0.742752122,0.7316718427000253,0.731671843,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1.  0. -1. -0. -0.],1.0,0,,,,,,7.76e-93,1.23e-98,7.37e-50,2.5799999999999997e-45,2.42e-32,7.89e-40,,,0,[False False False False False False]
4-5e6de0802649e039418cabd5-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e6de0802649e039418cabd5-crime_0-congruent,,4,,crime,[0.  0.  0.5 0.  0.5 1. ],0.867546764,0.8778305556436947,0.877830556,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0.  0.  0.5 0.  0.  0.5],[0.  0.  0.5 0.  0.  0.5],1.0,[0.  0.  0.5 0.  0.  0.5],1.0,0,,,,,,3.34e-15,1.89e-26,1.01e-82,2.45e-84,1.37e-39,3.81e-68,,,1,[False False False False  True False]
4-5e6de0802649e039418cabd5-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e6de0802649e039418cabd5-dampened_1-generic_2,,4,,dampened,[1. 0. 0. 1. 0. 0.],0.91695452,1.0,1.0,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],0.91695452,[ 1. -0. -0.  1. -0. -0.],0.91695452,1,,,,,,1.65e-15,8.04e-11,2.48e-60,2.66e-84,2.95e-15,1.41e-20,,,1,[False  True False False False False]
4-5e6de0802649e039418cabd5-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e6de0802649e039418cabd5-finance_0-incongruent,,4,,finance,[ 0.  -0.5  0.5  0.   0.5  0. ],0.906341419,0.9098330365332568,0.909833037,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0.  0.  0.5 0.  0.5 0. ],[0.  0.  0.5 0.  0.5 0. ],1.0,[-0.  -0.   0.5 -0.   0.5 -0. ],1.0,0,,,,,,4.59e-47,6.07e-42,1.6099999999999998e-38,7.82e-44,3e-20,1.44e-20,,,0,[False False False False False False]
4-5e7b1409f898741063f7a2f1-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7b1409f898741063f7a2f1-ccause_1-generic_0,,4,,ccause,[1.  1.  0.5 0.5 0.5 0.5],0.828501415,0.8475014296673953,0.84750143,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0.  0.  0.],1.0,0,,,,,,2.4300000000000003e-21,3.2299999999999997e-24,1.59e-182,2.5899999999999997e-180,1.57e-84,2.3700000000000002e-85,,,0,[False False False False False False]
4-5e7b1409f898741063f7a2f1-collider_1-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7b1409f898741063f7a2f1-collider_1-generic_1,,4,,collider,[ 0.  -1.   0.  -0.5  0.   0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[ 0. -1. -0. -1.  0. -0.],1.0,0,,,,,,1.99e-52,6.07e-25,2.38e-16,0.010076405,2.3000000000000002e-33,5.1e-30,,,0,[False False False False False False]
4-5e7b1409f898741063f7a2f1-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7b1409f898741063f7a2f1-crime_1-incongruent,,4,,crime,[-0.5  0.5  0.5  0.   0.5 -0.5],0.868693567,0.8541350085021054,0.854135009,0.5,3,0.5,3,LC_discrete_att_&_att,0,[-0.5  1.   0.5  0.   1.  -1. ],[-1.   1.   0.   0.   0.5 -0.5],0.848380391,[-1.   1.   0.  -0.   0.5 -0.5],0.848380391,3,,,,,,1.5e-38,6.67e-34,8.29e-15,2.19e-44,2.39e-60,1.47e-13,,,4,[ True False False  True  True  True]
4-5e7b1409f898741063f7a2f1-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7b1409f898741063f7a2f1-dampened_1-generic_2,,4,,dampened,[0.5 0.5 0.  1.  0.  0. ],0.814304662,0.913613157441864,0.913613157,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  1.  0.  0. ],0.83390904,[ 1.   0.5  0.   1.   0.  -0. ],0.83390904,1,,,,,,1.97e-11,1.1e-08,9.27e-87,2.45e-75,3.3799999999999995e-67,2.2299999999999998e-67,,,1,[False  True False False False False]
4-5e7b1409f898741063f7a2f1-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7b1409f898741063f7a2f1-finance_1-congruent,,4,,finance,[ 0.5  1.   0.5  0.5  1.  -1. ],0.861324951,0.8521557458090854,0.852155746,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0  1  0  0  1 -1],[-0.5  1.   0.5  0.5  1.  -1. ],0.861324951,[-0.5  1.   0.5  0.5  1.  -1. ],0.861324951,1,,,,,,9.53e-31,0.000741674,3.38e-78,1.2200000000000001e-70,7.84e-66,3.3799999999999995e-67,,,1,[ True False False False False False]
4-5e7cb947659c7606131b5257-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7cb947659c7606131b5257-ccause_1-generic_0,,4,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0. -0.  0. -0.],1.0,0,,,,,,3.9200000000000004e-32,6.82e-52,1.62e-100,3.7099999999999996e-114,4.62e-81,9.11e-51,,,0,[False False False False False False]
4-5e7cb947659c7606131b5257-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7cb947659c7606131b5257-collider_3-generic_1,,4,,collider,[0.  0.  0.  0.5 0.  0. ],0.808258753,0.7817821097640076,0.78178211,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1.  0.  1. -0. -0.],1.0,0,,,,,,1.76e-20,2.23e-14,1.6499999999999999e-46,5.970000000000001e-88,1.1e-45,1.04e-52,,,0,[False False False False False False]
4-5e7cb947659c7606131b5257-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7cb947659c7606131b5257-crime_0-congruent,,4,,crime,[-0.5  0.5  0.5 -0.5 -0.5 -0.5],1.0,0.8845299461620748,0.907971019,0.5,2,0.5,3,LC_discrete_att_&_att,0,[-0.5  0.5  0.5 -0.5 -0.5 -0.5],[-1.   0.5  0.5 -0.5 -0.5  0. ],0.884529946,[-0.76  0.5   0.5  -0.5  -0.5  -0.  ],0.907971019,2,,,,,,0.997481558,1.73e-22,1.3e-93,1.37e-10,2.07e-51,3.62e-20,,,6,[ True  True  True  True  True  True]
4-5e7cb947659c7606131b5257-dampened_1-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7cb947659c7606131b5257-dampened_1-generic_2,,4,,dampened,[ 0.5  0.5 -0.5 -0.5  0.   0. ],0.67836624,0.7113248654051871,0.711324865,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  1.  0.  0. ],0.83390904,[1.  0.5 0.  1.  0.  0. ],0.83390904,1,,,,,,3.8600000000000003e-59,1.52e-44,3.79e-18,1.35e-28,8.210000000000001e-73,4.6100000000000004e-66,,,1,[False  True False False False False]
4-5e7cb947659c7606131b5257-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e7cb947659c7606131b5257-finance_0-incongruent,,4,,finance,[ 0.5  0.5 -0.5 -0.5 -0.5  0.5],0.811689106,0.8,0.8,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.  -0.5 -0.5 -0.5 -0.5  0.5],[ 0.  -0.5 -0.5  0.  -0.5  0.5],0.915784808,[-0.  -0.5 -0.5 -0.  -0.5  0.5],0.915784808,1,,,,,,5.47e-13,4.63e-34,2.64e-39,9.16e-10,2.62e-35,1.53e-49,,,4,[ True False  True  True  True False]
4-5e89d0a17ec160000888ee98-ccause_3-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e89d0a17ec160000888ee98-ccause_3-generic_0,,4,,ccause,[1.  1.  0.  0.5 0.  0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[1. 1. 0. 0. 0. 0.],1.0,0,,,,,,5.29e-71,3.8699999999999995e-67,0.0,0.0,2.72e-33,3.19e-34,,,0,[False False False False False False]
4-5e89d0a17ec160000888ee98-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e89d0a17ec160000888ee98-collider_2-generic_1,,4,,collider,[ 0.  -0.5  0.  -1.   0.   0. ],0.914250707,0.9105572809000084,0.910557281,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1. -0. -1.  0. -0.],1.0,0,,,,,,9.379999999999999e-54,1.65e-78,2.17e-266,3.7499999999999997e-115,2.2500000000000001e-57,8.62e-58,,,0,[False False False False False False]
4-5e89d0a17ec160000888ee98-crime_0-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e89d0a17ec160000888ee98-crime_0-congruent,,4,,crime,[ 1.  1.  1. -1.  0.  0.],0.814304662,0.7616343526886019,0.761634353,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 1.   0.   0.5 -1.   0.   0. ],[ 1.  -0.5  0.5 -1.   0.   0. ],0.91695452,[ 1.  -0.5  0.5 -1.  -0.  -0. ],0.91695452,1,,,,,,7.08e-108,3.0100000000000004e-129,4.12e-213,5.64e-173,2.97e-40,2.4700000000000003e-44,,,1,[False  True False False False False]
4-5e89d0a17ec160000888ee98-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e89d0a17ec160000888ee98-dampened_2-generic_2,,4,,dampened,[ 1.  -0.5 -1.  -1.   0.   0.5],0.619437802,0.6444204988906203,0.644420499,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],0.91695452,[-1.  0. -0. -1. -0. -0.],0.91695452,1,,,,,,1.81e-256,3.11e-159,2.7e-124,5.95e-119,2.63e-171,1.83e-168,,,1,[False  True False False False False]
4-5e89d0a17ec160000888ee98-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e89d0a17ec160000888ee98-finance_0-incongruent,,4,,finance,[ 0.  -1.   0.   0.5  0.5  0. ],0.813010602,0.8778305556436947,0.877830556,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.  -1.  -0.5 -0.5  0.5  0. ],[ 0.  -1.  -0.5  0.   0.5  0. ],0.916375799,[ 0.  -1.  -0.5 -0.   0.5 -0. ],0.916375799,1,,,,,,2.72e-155,9.52e-180,1.53e-220,4.8299999999999994e-229,7.08e-130,8.04e-130,,,2,[False False  True  True False False]
4-5e8ef2059eeb7a1af7502f3c-ccause_1-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e8ef2059eeb7a1af7502f3c-ccause_1-generic_0,,4,,ccause,[1. 1. 0. 0. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1.  0.  0. -0.  0.],1.0,0,,,,,,8.44e-165,5.17e-152,2.65e-59,1.06e-37,3.36e-64,1.1e-69,,,0,[False False False False False False]
4-5e8ef2059eeb7a1af7502f3c-collider_2-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e8ef2059eeb7a1af7502f3c-collider_2-generic_1,,4,,collider,[ 0. -1.  0. -1.  0.  0.],1.0,1.0,1.0,0.5,0,0.5,3,LC_discrete_att_&_att,0,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],1.0,[-0. -1. -0. -1.  0. -0.],1.0,0,,,,,,1.47e-178,4.35e-163,2.5299999999999998e-92,1.84e-144,7.71e-107,4.27e-107,,,0,[False False False False False False]
4-5e8ef2059eeb7a1af7502f3c-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e8ef2059eeb7a1af7502f3c-crime_1-incongruent,,4,,crime,[ 0.5 -1.  -1.  -1.   0.5 -1. ],0.785577493,0.9282041841382261,0.928204184,0.5,2,0.5,3,LC_discrete_att_&_att,0,[ 0.5  0.  -1.  -1.  -0.5 -1. ],[ 1.  -1.  -1.  -1.   0.5 -1. ],0.772570587,[ 1.  -1.  -1.  -1.   0.5 -1. ],0.772570587,2,,,,,,4.39e-201,1.15e-34,0.004852585,9.93e-38,4.64e-07,1.75e-49,,,4,[False  True  True False  True  True]
4-5e8ef2059eeb7a1af7502f3c-dampened_3-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e8ef2059eeb7a1af7502f3c-dampened_3-generic_2,,4,,dampened,[-1.  -0.5  0.   1.   0.   0.5],0.814304662,0.919417703597462,0.919417704,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1,,,,,,3.73e-112,2.09e-12,5.389999999999999e-180,2.58e-293,4.1100000000000003e-100,3.2900000000000003e-57,,,1,[False  True False False False False]
4-5e8ef2059eeb7a1af7502f3c-finance_1-congruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e8ef2059eeb7a1af7502f3c-finance_1-congruent,,4,,finance,[ 0.5  1.   0.5  0.5 -1.  -1. ],0.832751598,0.8347050987731784,0.834705099,0.5,1,0.5,3,LC_discrete_att_&_att,0,[ 0.5  1.   0.   0.  -0.5 -0.5],[ 0.   1.   0.   0.  -0.5 -0.5],0.916375799,[ 0.   1.   0.   0.  -0.5 -0.5],0.916375799,1,,,,,,1.22e-13,1.2299999999999998e-89,1.19e-235,8.29e-248,2.34e-96,0.000383763,,,2,[ True False False False False  True]
4-5e99df633de3190530449f5c-ccause_2-generic_0-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e99df633de3190530449f5c-ccause_2-generic_0,,4,,ccause,[0.5 0.5 0.  0.  0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],1.0,[ 1.  1. -0. -0. -0.  0.],1.0,0,,,,,,3.36e-34,4.0199999999999995e-40,5.79e-85,1.09e-85,2.39e-07,7.53e-08,,,0,[False False False False False False]
4-5e99df633de3190530449f5c-collider_3-generic_1-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e99df633de3190530449f5c-collider_3-generic_1,,4,,collider,[0.  0.5 0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,LC_discrete_att_&_att,0,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],1.0,[ 0.  1. -0.  1. -0.  0.],1.0,0,,,,,,3.46e-15,4.33e-08,1.11e-58,6.11e-61,9.57e-16,2.8e-18,,,0,[False False False False False False]
4-5e99df633de3190530449f5c-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e99df633de3190530449f5c-crime_1-incongruent,,4,,crime,[ 1.  -1.  -1.  -0.5  0.5 -1. ],0.837778579,0.8984653834866381,0.898465383,0.5,4,0.5,3,LC_discrete_att_&_att,0,[ 0.5 -0.5 -0.5 -0.5  0.  -1. ],[ 1.  -1.  -0.5  0.   0.5 -1. ],0.837778579,[ 1.  -1.  -0.5 -0.   0.5 -1. ],0.837778579,4,,,,,,7e-96,5.72e-51,4.1300000000000004e-47,5.58e-05,2.1600000000000001e-103,6.51e-98,,,4,[ True  True False  True  True False]
4-5e99df633de3190530449f5c-dampened_2-generic_2-es_0.5_3.0-is_LC_discrete_att_&_att_0.0,4-5e99df633de3190530449f5c-dampened_2-generic_2,,4,,dampened,[-1.   0.5  0.  -1.   0.   0.5],0.814304662,0.886039423540362,0.886039424,0.5,1,0.5,3,LC_discrete_att_&_att,0,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],0.91695452,[-1.  0. -0. -1.  0. -0.],0.91695452,1,,,,,,1.06e-140,1.3200000000000001e-77,3.77e-73,1.87e-53,1.15e-71,5.29e-90,,,1,[False  True False False False False]
