sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
3-602d29200724e36ae7a9def2-dampened_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-602d29200724e36ae7a9def2-dampened_2-generic_0,,3,,dampened,[-1.   0.5  0.  -1.   0.   0. ],0.83390904,0.8825559560970593,0.882555956,0.5,1,0.5,3,LC_discrete_&_1025,[-1.  -0.5  0.  -1.   0.   0. ],[-1.   0.5  0.  -0.5  0.  -0.5],0.796580949,[-1.   0.5 -0.  -0.5  0.  -0.5],0.796580949,1,,,,,,2.64e-196,9.62e-182,2.28e-204,4.31e-108,1.0899999999999999e-278,2.01e-177,,,1,[False  True False False False False]
3-602d29200724e36ae7a9def2-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-602d29200724e36ae7a9def2-finance_0-incongruent,,3,,finance,[ 0. -1. -1.  1. -1.  0.],0.922150106,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1026,[ 0.  -1.  -1.   0.5 -1.   0. ],[ 0. -1. -1.  1. -1.  0.],0.922150106,[ 0. -1. -1.  1. -1.  0.],0.922150106,1,,,,,,0.0,0.0,0.0,1.7500000000000002e-273,0.0,0.0,,,2,[False False  True  True False False]
3-602d29200724e36ae7a9def2-pos_chain_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-602d29200724e36ae7a9def2-pos_chain_1-generic_1,,3,pos,chain,[0.5 0.5 0.  1.  0.  0. ],0.878732187,0.850373599583855,0.865181161,0.5,1,0.5,3,LC_discrete_&_1027,[1 0 0 1 0 0],[1.  1.  0.  1.  0.  0.5],0.808258753,[ 1.    1.   -0.    1.   -0.    0.33],0.81940458,1,,,,,,3.9799999999999995e-61,2.93e-100,1.57e-202,6.86e-229,1.89e-286,0.928569924,,,1,[False  True False False False False]
3-603440fb5478fc266d855faf-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-603440fb5478fc266d855faf-crime_1-incongruent,,3,,crime,[ 1.  -1.  -1.  -0.5  1.  -1. ],0.875645999,0.8790283242181732,0.879028324,0.5,3,0.5,3,LC_discrete_&_1028,[ 1.  -0.5 -1.  -1.   0.5 -1. ],[ 0.5 -0.5 -1.  -0.5  1.  -0.5],0.856408368,[ 0.5 -0.5 -1.  -0.5  1.  -0.5],0.856408368,3,,,,,,1.5e-100,2.9018231087664e-310,0.0,6.28e-135,0.0,6.380000000000001e-185,,,5,[False  True  True  True  True  True]
3-603440fb5478fc266d855faf-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-603440fb5478fc266d855faf-dampened_3-generic_0,,3,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1029,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1,,,,,,3.1999999999999995e-82,2.96e-78,2.0500000000000003e-164,1.81e-12,1.2800000000000002e-296,4.4899999999999994e-189,,,1,[False  True False False False False]
3-603440fb5478fc266d855faf-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-603440fb5478fc266d855faf-finance_1-congruent,,3,,finance,[-1.   1.  -0.5 -1.  -1.  -1. ],0.931958618,0.8438262381113939,0.843826238,0.5,2,0.5,3,LC_discrete_&_1030,[-1  1 -1 -1 -1 -1],[-1.  1.  0. -1.  0. -1.],0.80754991,[-1.  1.  0. -1.  0. -1.],0.80754991,2,,,,,,4.58e-233,0.0,0.0,0.0,0.0,5.49e-199,,,5,[ True False  True  True  True  True]
3-603440fb5478fc266d855faf-pos_chain_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-603440fb5478fc266d855faf-pos_chain_3-generic_1,,3,pos,chain,[1. 1. 0. 1. 0. 0.],0.828501415,0.9199359230974564,0.919935923,0.5,1,0.5,3,LC_discrete_&_1031,[1 0 0 1 0 0],[1.  0.5 0.  1.  0.  0. ],0.914250707,[ 1.   0.5 -0.   1.  -0.   0. ],0.914250707,1,,,,,,6.31e-136,1.7800000000000002e-70,4.78e-252,0.0,2.4999999999999997e-298,2.36e-13,,,1,[False  True False False False False]
3-603a95f65fc5996c59b3ab1d-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-603a95f65fc5996c59b3ab1d-crime_0-congruent,,3,,crime,[-1.  1.  1. -1.  0.  0.],1.0,1.0,0.99095466,0.5,0,0.5,3,LC_discrete_&_1032,[-1  1  1 -1  0  0],[-1.  1.  1. -1.  0.  0.],1.0,[-1.    1.    1.   -0.94 -0.    0.  ],0.99095466,0,,,,,,2.64e-35,9.16e-21,2.32e-35,0.503158714,0.004820646,3.21e-40,,,1,[False False False  True False False]
3-603a95f65fc5996c59b3ab1d-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-603a95f65fc5996c59b3ab1d-dampened_1-generic_0,,3,,dampened,[ 0.5  0.5 -0.5  0.5  0.   0. ],0.780282313,0.8769085090206673,0.876908509,0.5,1,0.5,3,LC_discrete_&_1033,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  0.5 0.  0. ],0.814304662,[ 1.   0.5 -0.   0.5 -0.  -0. ],0.814304662,1,,,,,,7.69e-60,4.05e-14,2.81e-60,8.37e-20,8.5e-105,4.18e-77,,,1,[False  True False False False False]
3-603a95f65fc5996c59b3ab1d-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-603a95f65fc5996c59b3ab1d-finance_0-incongruent,,3,,finance,[ 0.  -0.5  0.  -1.   0.5  0. ],0.886772297,0.8068331476784361,0.806833148,0.5,1,0.5,3,LC_discrete_&_1034,[ 0 -1  0 -1  1  0],[ 0.  -1.  -0.5 -0.5  1.   0.5],0.861324951,[ 0.  -1.  -0.5 -0.5  1.   0.5],0.861324951,1,,,,,,5.32e-28,3.2e-104,2.94e-41,4.53e-32,2.79e-88,6.8e-51,,,1,[False False  True False False False]
3-603a95f65fc5996c59b3ab1d-pos_chain_3-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-603a95f65fc5996c59b3ab1d-pos_chain_3-generic_1,,3,pos,chain,[1. 0. 0. 1. 0. 0.],1.0,0.8285014148574912,0.828501415,0.5,1,0.5,3,LC_discrete_&_1035,[1 0 0 1 0 0],[ 1.   0.5 -0.5  1.  -0.5 -0.5],0.828501415,[ 1.   0.5 -0.5  1.  -0.5 -0.5],0.828501415,1,,,,,,1.38e-71,2.58e-12,5.64e-55,1.82e-70,7.270000000000001e-37,8.740000000000001e-110,,,1,[False  True False False False False]
3-604b169fe4b7991ec08da3a6-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-604b169fe4b7991ec08da3a6-crime_1-incongruent,,3,,crime,[-1.   0.  -1.   1.   0.  -0.5],0.786799284,0.7303200550147032,0.730320055,0.5,3,0.5,3,LC_discrete_&_1036,[ 0.  -0.5 -1.   0.5  0.  -1. ],[ 0.5 -0.5 -1.   1.  -0.5 -1. ],0.860427368,[ 0.5 -0.5 -1.   1.  -0.5 -1. ],0.860427368,3,,,,,,3.94e-105,4.5e-204,1.6799999999999998e-69,2.16e-73,2.71e-85,1.5e-111,,,3,[ True False False  True  True False]
3-604b169fe4b7991ec08da3a6-dampened_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-604b169fe4b7991ec08da3a6-dampened_2-generic_0,,3,,dampened,[-1.  1.  0. -1.  0.  0.],0.75086356,0.8867722965855405,0.886772297,0.5,1,0.5,3,LC_discrete_&_1037,[-1.  -0.5  0.  -1.   0.   0. ],[-1.   0.5  0.  -1.   0.  -0.5],0.814304662,[-1.   0.5 -0.  -1.   0.  -0.5],0.814304662,1,,,,,,1.53e-167,5.8399999999999996e-126,1.35e-182,4.7099999999999996e-42,0.0,2.15e-123,,,1,[False  True False False False False]
3-604b169fe4b7991ec08da3a6-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-604b169fe4b7991ec08da3a6-finance_1-congruent,,3,,finance,[-1.  1.  0.  0. -1. -1.],1.0,0.8492443277111181,0.849244328,0.5,2,0.5,3,LC_discrete_&_1038,[-1  1  0  0 -1 -1],[-0.5  1.   0.5 -0.5 -1.  -0.5],0.849244328,[-0.5  1.   0.5 -0.5 -1.  -0.5],0.849244328,2,,,,,,1.2600000000000001e-247,6.16e-21,1.05e-84,0.003430622,9.64e-293,1.15e-205,,,2,[ True False False False False  True]
3-604b169fe4b7991ec08da3a6-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-604b169fe4b7991ec08da3a6-pos_chain_2-generic_1,,3,neg,chain,[-1.  1.  0. -1.  0.  0.],0.828501415,0.9199359230974564,0.919935923,0.5,1,0.5,3,LC_discrete_&_1039,[-1  0  0 -1  0  0],[-1.   1.   0.  -1.   0.  -0.5],0.808258753,[-1.   1.  -0.  -1.   0.  -0.5],0.808258753,1,,,,,,4.23e-95,2.73e-145,4.8e-255,1.93e-242,1.5599999999999998e-280,1.44e-56,,,1,[False  True False False False False]
3-604fa685e33606f9a0ee8189-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-604fa685e33606f9a0ee8189-crime_1-incongruent,,3,,crime,[-0.5  1.   1.  -1.  -0.5  0. ],0.53267698,0.5326769804538822,0.53267698,0.5,0,0.5,3,LC_discrete_&_1040,[ 1.  -1.   0.  -0.5  0.5 -1. ],[ 1.  -1.   0.  -0.5  0.5 -1. ],1.0,[ 1.  -1.  -0.  -0.5  0.5 -1. ],1.0,0,,,,,,2.39e-306,1.11e-281,1.64e-25,7.34e-146,8.13e-72,2.6e-306,,,3,[False  True  True False False  True]
3-604fa685e33606f9a0ee8189-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-604fa685e33606f9a0ee8189-dampened_3-generic_0,,3,,dampened,[-1.  -1.   0.   1.   0.5  0.5],0.724569303,0.8483803912842194,0.848380391,0.5,1,0.5,3,LC_discrete_&_1041,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   0.5  0.   0. ],0.814304662,[-1.  -0.5 -0.   0.5 -0.   0. ],0.814304662,1,,,,,,1.49e-155,1.1e-84,9.4e-153,5.66e-178,2.16e-177,3.04e-19,,,1,[False  True False False False False]
3-604fa685e33606f9a0ee8189-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-604fa685e33606f9a0ee8189-finance_1-congruent,,3,,finance,[ 1.   0.5  0.   0.  -0.5  0.5],0.881737521,0.8817375208021835,0.881737521,0.5,0,0.5,3,LC_discrete_&_1042,[ 0.5  1.   0.   0.  -0.5  0.5],[ 0.5  1.   0.   0.  -0.5  0.5],1.0,[ 0.5  1.  -0.   0.  -0.5  0.5],1.0,0,,,,,,8.36e-26,3.39e-34,4.13e-91,3.77e-127,3.36e-92,6.39e-75,,,2,[ True False False False False  True]
3-604fa685e33606f9a0ee8189-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-604fa685e33606f9a0ee8189-pos_chain_2-generic_1,,3,neg,chain,[ 0.5  0.   0.5 -0.5  0.   0. ],0.715601771,0.6876524762227879,0.687652476,0.5,1,0.5,3,LC_discrete_&_1043,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],0.914250707,[-1.   0.5  0.  -1.  -0.  -0. ],0.914250707,1,,,,,,7.61e-35,1.9400000000000002e-32,6.04e-137,4.09e-144,1.82e-167,2.21e-49,,,1,[False  True False False False False]
3-605641bb59792eaba4b3abe5-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-605641bb59792eaba4b3abe5-crime_0-congruent,,3,,crime,[-1.  0.  1. -1.  0.  0.],0.892788747,0.8613249509436928,0.861324951,0.5,1,0.5,3,LC_discrete_&_1044,[-1.  -0.5  1.  -1.  -0.5  0. ],[-1.  -0.5  1.  -1.  -0.5  0.5],0.924190196,[-1.  -0.5  1.  -1.  -0.5  0.5],0.924190196,1,,,,,,1.3299999999999999e-62,5.07e-44,6.959999999999999e-89,2.51e-161,1.61e-270,4.5299999999999996e-138,,,3,[False  True False  True False  True]
3-605641bb59792eaba4b3abe5-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-605641bb59792eaba4b3abe5-dampened_3-generic_0,,3,,dampened,[-1.  -0.5  0.   1.   0.   0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1045,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   1.   0.   0. ],0.83390904,[-1.  -0.5 -0.   1.   0.  -0. ],0.83390904,1,,,,,,7.49e-41,6.880000000000001e-29,2.58e-112,1.05e-17,2.9e-300,1.89e-243,,,1,[False  True False False False False]
3-605641bb59792eaba4b3abe5-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-605641bb59792eaba4b3abe5-finance_0-incongruent,,3,,finance,[ 0.   1.  -0.5 -0.5  0.5  0. ],0.66971087,0.7103172702488394,0.71031727,0.5,1,0.5,3,LC_discrete_&_1046,[ 0.  -1.  -1.  -0.5  1.   0. ],[ 0.  -0.5 -1.   0.   1.   0. ],0.889903623,[ 0.  -0.5 -1.   0.   1.   0. ],0.889903623,1,,,,,,4.5e-200,8.8e-19,0.000414045,3.0099999999999996e-126,1.25e-94,3.15e-129,,,2,[False False  True  True False False]
3-605641bb59792eaba4b3abe5-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-605641bb59792eaba4b3abe5-pos_chain_2-generic_1,,3,neg,chain,[-1.  1.  0. -1.  0.  0.],0.828501415,0.9199359230974564,0.919935923,0.5,1,0.5,3,LC_discrete_&_1047,[-1  0  0 -1  0  0],[-1.   1.   0.  -1.   0.  -0.5],0.808258753,[-1.   1.  -0.  -1.  -0.  -0.5],0.808258753,1,,,,,,1.65e-181,0.000129514,1.13e-175,8.51e-141,2.01e-262,1.13e-05,,,1,[False  True False False False False]
3-60589194fbc0330c06ddc15c-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-60589194fbc0330c06ddc15c-crime_1-incongruent,,3,,crime,[ 0.5  0.  -0.5  0.   0.   0. ],0.876908509,0.9063414188418306,0.906341419,0.5,2,0.5,3,LC_discrete_&_1048,[ 0.5  0.  -0.5  0.   0.5 -0.5],[ 0.5  0.  -0.5  0.  -0.5  0. ],0.805375264,[ 0.5 -0.  -0.5  0.  -0.5 -0. ],0.805375264,2,,,,,,1.08e-45,3.7e-162,8.5e-161,1.18e-195,0.064773822,0.011102641,,,2,[False False False False  True  True]
3-60589194fbc0330c06ddc15c-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-60589194fbc0330c06ddc15c-dampened_1-generic_0,,3,,dampened,[1.  0.5 0.  0.5 0.  0. ],0.814304662,0.850373599583855,0.851364414,0.5,1,0.5,3,LC_discrete_&_1049,[ 1.  -0.5  0.   1.   0.   0. ],[0.5 0.  0.  1.  0.  0. ],0.882555956,[ 0.51  0.   -0.    1.   -0.   -0.  ],0.883724465,1,,,,,,0.15692415,4.28e-24,2.55e-84,5.42e-43,6.88e-98,3.15e-76,,,1,[False  True False False False False]
3-60589194fbc0330c06ddc15c-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-60589194fbc0330c06ddc15c-finance_1-congruent,,3,,finance,[ 0.   0.5  0.5  0.  -0.5 -0.5],0.909833037,0.9129611720221511,0.912961172,0.5,0,0.5,3,LC_discrete_&_1050,[ 0.   0.5  0.   0.  -0.5 -0.5],[ 0.   0.5  0.   0.  -0.5 -0.5],1.0,[-0.   0.5  0.  -0.  -0.5 -0.5],1.0,0,,,,,,1.21e-56,1.24e-58,2.17e-73,3.67e-117,7.79e-51,7.22e-34,,,1,[ True False False False False False]
3-60589194fbc0330c06ddc15c-pos_chain_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-60589194fbc0330c06ddc15c-pos_chain_1-generic_1,,3,pos,chain,[0.5 0.5 0.  0.5 0.  0. ],0.851477869,0.8438262381113939,0.843826238,0.5,1,0.5,3,LC_discrete_&_1051,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[ 1.  1.  0.  1. -0.  0.],0.828501415,1,,,,,,5.31e-20,6.22e-23,7.78e-116,2.39e-152,2.08e-225,2.54e-115,,,1,[False  True False False False False]
3-606340ca7faac7025f31dd57-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-606340ca7faac7025f31dd57-crime_0-congruent,,3,,crime,[-1.   1.   1.  -0.5  1.  -1. ],0.875645999,0.8438262381113939,0.843826238,0.5,4,0.5,3,LC_discrete_&_1052,[-0.5  1.   0.5 -1.   1.  -1. ],[-1.   1.   0.  -0.5  0.5 -1. ],0.856408368,[-1.   1.  -0.  -0.5  0.5 -1. ],0.856408368,4,,,,,,0.0,2.31e-174,8.169999999999999e-230,5.4e-123,9.049999999999999e-256,0.0,,,5,[ True False  True  True  True  True]
3-606340ca7faac7025f31dd57-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-606340ca7faac7025f31dd57-dampened_1-generic_0,,3,,dampened,[-0.5  0.   0.  -0.5  0.   0. ],0.638013146,0.6623091832470147,0.662309183,0.5,1,0.5,3,LC_discrete_&_1053,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.  0.  0.5 0.  0. ],0.882555956,[ 1.   0.  -0.   0.5 -0.  -0. ],0.882555956,1,,,,,,5.51e-64,2.1e-71,2.3500000000000003e-163,4.09e-31,8.349999999999999e-106,5.66e-10,,,1,[False  True False False False False]
3-606340ca7faac7025f31dd57-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-606340ca7faac7025f31dd57-finance_0-incongruent,,3,,finance,[ 0.  -1.   1.   0.5  1.   0. ],0.889903623,0.889903623487364,0.889903623,0.5,2,0.5,3,LC_discrete_&_1054,[ 0.  -1.   0.5  1.   1.   0. ],[ 0.  -0.5  1.   0.   1.   0. ],0.809307482,[ 0.  -0.5  1.   0.   1.  -0. ],0.809307482,2,,,,,,1.45e-254,8.759999999999999e-230,2.9700000000000003e-31,0.006952233,5.22e-285,9.96e-227,,,2,[False False  True  True False False]
3-606340ca7faac7025f31dd57-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-606340ca7faac7025f31dd57-pos_chain_2-generic_1,,3,neg,chain,[ 1.  0.  0. -1.  0.  0.],0.65700283,0.6464466094067263,0.646446609,0.5,1,0.5,3,LC_discrete_&_1055,[-1  0  0 -1  0  0],[-1.   0.5  0.  -1.   0.   0. ],0.914250707,[-1.   0.5  0.  -1.  -0.  -0. ],0.914250707,1,,,,,,8.87e-165,4.1300000000000004e-26,5.5200000000000006e-192,8.46e-296,1.58e-147,2.02e-95,,,1,[False  True False False False False]
3-606451b5aab2ec4afaae10f4-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-606451b5aab2ec4afaae10f4-crime_0-congruent,,3,,crime,[-0.5  0.   1.  -1.   0.  -0.5],0.824857639,0.7451764042811873,0.745176404,0.5,1,0.5,3,LC_discrete_&_1056,[-0.5  0.   1.  -1.  -0.5  0.5],[-1.   0.   0.5 -1.  -1.   0.5],0.864335311,[-1.   0.   0.5 -1.  -1.   0.5],0.864335311,1,,,,,,8.84e-17,1.73e-16,0.007918538,1.34e-41,4.97e-07,8.26e-05,,,3,[False  True False False  True  True]
3-606451b5aab2ec4afaae10f4-dampened_2-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-606451b5aab2ec4afaae10f4-dampened_2-generic_0,,3,,dampened,[ 0.5 -0.5  0.  -1.   0.   0. ],0.75086356,0.688527809631206,0.68852781,0.5,1,0.5,3,LC_discrete_&_1057,[-1.  -0.5  0.  -1.   0.   0. ],[-1.   0.5  0.  -1.   0.   0. ],0.83390904,[-1.   0.5 -0.  -1.   0.  -0. ],0.83390904,1,,,,,,8.97e-80,1.05e-36,3.16e-145,3.5500000000000003e-59,1.58e-194,1.1200000000000001e-116,,,1,[False  True False False False False]
3-606451b5aab2ec4afaae10f4-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-606451b5aab2ec4afaae10f4-finance_0-incongruent,,3,,finance,[ 0.  1.  0.  0.  1. -1.],0.60776773,0.6077677297236319,0.60776773,0.5,0,0.5,3,LC_discrete_&_1058,[ 0 -1  0 -1  1  0],[ 0. -1.  0. -1.  1.  0.],1.0,[-0. -1. -0. -1.  1.  0.],1.0,0,,,,,,7.29e-118,1.19e-133,0.001016091,3.1500000000000004e-27,1.54e-09,8.44e-65,,,1,[False False  True False False False]
3-606451b5aab2ec4afaae10f4-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-606451b5aab2ec4afaae10f4-pos_chain_2-generic_1,,3,neg,chain,[ 1.  -0.5  0.   1.   0.   0. ],0.507407817,0.46180377889305735,0.461803779,0.5,1,0.5,3,LC_discrete_&_1059,[-1  0  0 -1  0  0],[-1.   1.   0.  -1.   0.  -0.5],0.808258753,[-1.   1.  -0.  -1.   0.  -0.5],0.808258753,1,,,,,,1.44e-104,2.6e-193,4.53e-122,2.03e-254,9.87e-187,1.79e-217,,,1,[False  True False False False False]
3-606c6e255a5575b822e0e925-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-606c6e255a5575b822e0e925-crime_0-congruent,,3,,crime,[0.  0.5 0.  0.  0.5 0. ],0.843826238,0.8126828376836612,0.812682838,0.5,1,0.5,3,LC_discrete_&_1060,[-0.5  0.5 -0.5  0.   0.   0. ],[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.843826238,[-0.5  0.5 -0.5 -0.5  0.5 -0.5],0.843826238,1,,,,,,1.2100000000000001e-163,2e-173,5.43e-181,1.33e-170,7.87e-164,2.9e-155,,,1,[False False False  True False False]
3-606c6e255a5575b822e0e925-dampened_3-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-606c6e255a5575b822e0e925-dampened_3-generic_0,,3,,dampened,[0.  0.  0.  0.  0.5 0.5],0.724569303,0.7350935285869913,0.733706401,0.5,1,0.5,3,LC_discrete_&_1061,[-1.   0.5  0.   1.   0.   0. ],[-1.  -0.5  0.   0.5  0.   0. ],0.814304662,[-1.   -0.49  0.    0.53 -0.    0.  ],0.817980676,1,,,,,,0.002421984,0.133893211,7.55e-39,0.351238867,4.26e-120,6.91e-104,,,1,[False  True False False False False]
3-606c6e255a5575b822e0e925-finance_0-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-606c6e255a5575b822e0e925-finance_0-incongruent,,3,,finance,[ 0.   0.   0.   0.  -0.5 -0.5],0.843826238,0.7038255611204538,0.703825561,0.5,1,0.5,3,LC_discrete_&_1062,[ 0.   0.5  0.  -0.5  0.  -0.5],[-1.   1.   0.  -0.5  0.  -0.5],0.79838054,[-1.   1.  -0.  -0.5  0.  -0.5],0.79838054,1,,,,,,3.3e-29,1.08e-66,2.55e-179,8.560000000000001e-105,2.62e-212,2.31e-208,,,1,[ True False False False False False]
3-606c6e255a5575b822e0e925-pos_chain_1-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-606c6e255a5575b822e0e925-pos_chain_1-generic_1,,3,pos,chain,[0.5 0.  0.5 0.  0.  0. ],0.789957987,0.7038255611204538,0.703825561,0.5,1,0.5,3,LC_discrete_&_1063,[1 0 0 1 0 0],[1. 1. 0. 1. 0. 0.],0.828501415,[ 1.  1. -0.  1. -0.  0.],0.828501415,1,,,,,,2.98e-19,1.39e-36,5.64e-59,4.55e-62,7.33e-130,9.64e-69,,,1,[False  True False False False False]
3-6086bce92a8e1c219a9120c5-crime_1-incongruent-es_0.5_3.0-is_LC_discrete_&_1_,3-6086bce92a8e1c219a9120c5-crime_1-incongruent,,3,,crime,[ 0.5  0.  -0.5 -0.5  0.5 -0.5],1.0,0.8809017331649173,0.880901733,0.5,2,0.5,3,LC_discrete_&_1064,[ 0.5  0.  -0.5 -0.5  0.5 -0.5],[ 0.5 -0.5 -0.5 -0.5  0.5  0. ],0.880901733,[ 0.5 -0.5 -0.5 -0.5  0.5 -0. ],0.880901733,2,,,,,,3.24e-208,1.28e-12,2.1e-44,2.43e-156,2.9200000000000002e-210,1.29e-78,,,4,[False  True  True False  True  True]
3-6086bce92a8e1c219a9120c5-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-6086bce92a8e1c219a9120c5-dampened_1-generic_0,,3,,dampened,[1.  0.5 0.  1.  0.  0. ],0.83390904,0.8825559560970593,0.882555956,0.5,1,0.5,3,LC_discrete_&_1065,[ 1.  -0.5  0.   1.   0.   0. ],[0.5 0.5 0.  0.5 0.  0. ],0.796580949,[ 0.5  0.5 -0.   0.5  0.   0. ],0.796580949,1,,,,,,0.006944067,1.7699999999999998e-23,1.7499999999999999e-131,3.4e-49,4.01e-278,3.54e-186,,,1,[False  True False False False False]
3-6086bce92a8e1c219a9120c5-finance_1-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-6086bce92a8e1c219a9120c5-finance_1-congruent,,3,,finance,[-1.   1.   0.   0.  -1.  -0.5],0.849244328,0.8651600275073517,0.865160028,0.5,0,0.5,3,LC_discrete_&_1066,[-0.5  0.5  0.   0.  -0.5 -0.5],[-0.5  0.5  0.   0.  -0.5 -0.5],1.0,[-0.5  0.5  0.  -0.  -0.5 -0.5],1.0,0,,,,,,3.9000000000000004e-73,2.04e-99,2.6e-60,8.87e-56,6.05e-62,9.12e-66,,,2,[ True False False False False  True]
3-6086bce92a8e1c219a9120c5-pos_chain_2-generic_1-es_0.5_3.0-is_LC_discrete_&_1_,3-6086bce92a8e1c219a9120c5-pos_chain_2-generic_1,,3,neg,chain,[-0.5  0.5  0.  -0.5  0.   0. ],0.851477869,0.8438262381113939,0.843826238,0.5,1,0.5,3,LC_discrete_&_1067,[-1  0  0 -1  0  0],[-1.  1.  0. -1.  0.  0.],0.828501415,[-1.  1.  0. -1. -0.  0.],0.828501415,1,,,,,,5.690000000000001e-88,1.79e-28,1.67e-178,7.42e-104,7.23e-174,9.49e-187,,,1,[False  True False False False False]
3-6089cd0a1c1541c29bb34c73-crime_0-congruent-es_0.5_3.0-is_LC_discrete_&_1_,3-6089cd0a1c1541c29bb34c73-crime_0-congruent,,3,,crime,[ 0.5  0.5  0.5  0.5 -0.5 -0.5],0.836700684,0.8585786437626906,0.858578644,0.5,3,0.5,3,LC_discrete_&_1068,[ 0.5  0.5  0.5 -0.5 -0.5 -0.5],[ 0.5  0.   0.5  0.  -1.  -0.5],0.858578644,[ 0.5  0.   0.5 -0.  -1.  -0.5],0.858578644,3,,,,,,0.0,2.3999999999999998e-219,2.79e-224,9.970000000000001e-122,7.22e-117,3.53e-57,,,6,[ True  True  True  True  True  True]
3-6089cd0a1c1541c29bb34c73-dampened_1-generic_0-es_0.5_3.0-is_LC_discrete_&_1_,3-6089cd0a1c1541c29bb34c73-dampened_1-generic_0,,3,,dampened,[1.  0.5 0.  1.  0.  0. ],0.83390904,1.0,1.0,0.5,1,0.5,3,LC_discrete_&_1069,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.5 0.  1.  0.  0. ],0.83390904,[ 1.   0.5 -0.   1.   0.   0. ],0.83390904,1,,,,,,1.42e-84,1.38e-40,1.92e-259,2.94e-49,0.0,3.81e-105,,,1,[False  True False False False False]
