sim_id,utid,uid,experiment,sign,trial_name,judgement,judgement_accuracy,judgement_to_MAP,judgement_to_weighted_MAP,part_theta,part_indirect_errors,theta,sigma,internal_state,ground_truth,map_graph,accuracy,map_graph_weighted,accuracy_weighted,model_indirect_errors,theta_MAP,sigma_MAP,theta_MAP_weighted,sigma_MAP_weighted,converged,0->1,0->2,1->0,1->2,2->0,2->1,theta_H,sigma_H,num_indirect_links,indirect_links_loc
3-5fbbf3f438be4c025df6cdd4-pos_chain_3-generic_1-es_0.5_3.0-is_normative_&_1_,3-5fbbf3f438be4c025df6cdd4-pos_chain_3-generic_1,,3,pos,chain,[1.  0.5 0.  1.  0.  0. ],0.914250707,0.91695452014626,0.91695452,0.5,0,0.5,3,normative_&_950,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1. -0. -0.  1.  0. -0.],1.0,0,,,,,,2.3e-83,2.4699999999999997e-89,1.4199999999999999e-176,1.13e-245,1.1800000000000001e-209,4.3900000000000003e-70,,,1,[False  True False False False False]
3-5fbd9bcc54453f1b0b28d89a-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-5fbd9bcc54453f1b0b28d89a-crime_0-congruent,,3,,crime,[-0.5  1.   1.  -1.   0.   0. ],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_951,[-0.5  1.   1.  -1.   0.   0. ],[-0.5  1.   1.  -1.   0.   0. ],1.0,[-0.5  1.   1.  -1.  -0.   0. ],1.0,0,,,,,,1.6e-16,1.6e-16,1.6e-16,5.42e-09,1.6e-16,1.6e-16,,,1,[False False False  True False False]
3-5fbd9bcc54453f1b0b28d89a-dampened_2-generic_0-es_0.5_3.0-is_normative_&_1_,3-5fbd9bcc54453f1b0b28d89a-dampened_2-generic_0,,3,,dampened,[ 0.5 -1.  -0.5  1.   0.5 -1. ],0.530223824,0.5818333012085466,0.581833301,0.5,0,0.5,3,normative_&_952,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],1.0,[-1.  -0.5  0.  -1.  -0.   0. ],1.0,0,,,,,,1.6e-16,1.6e-16,1.6e-13,1.6e-16,1.6e-16,1.6e-16,,,1,[False  True False False False False]
3-5fbd9bcc54453f1b0b28d89a-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-5fbd9bcc54453f1b0b28d89a-finance_0-incongruent,,3,,finance,[ 0.  -0.5  0.   0.   1.   1. ],0.732738758,0.7245693027901261,0.724569303,0.5,0,0.5,3,normative_&_953,[ 0.  -1.   0.   0.5  1.  -0.5],[ 0.  -1.   0.   0.5  1.  -0.5],1.0,[ 0.  -1.   0.   0.5  1.  -0.5],1.0,0,,,,,,1.5300000000000002e-21,1.35e-65,3.23e-21,2.0500000000000001e-32,7.76e-25,2.3000000000000004e-21,,,2,[ True False  True False False False]
3-5fbd9bcc54453f1b0b28d89a-pos_chain_1-generic_1-es_0.5_3.0-is_normative_&_1_,3-5fbd9bcc54453f1b0b28d89a-pos_chain_1-generic_1,,3,pos,chain,[ 0.5  0.   0.   1.  -1.  -1. ],0.742752122,0.7664503167515431,0.763807988,0.5,0,0.5,3,normative_&_954,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.    0.16 -0.    0.84 -0.   -0.  ],0.9611943,0,,,,,,1.53e-16,0.899154229,1.58e-39,0.899192386,2.3e-61,9.76e-30,,,1,[False  True False False False False]
3-5fbfa7490dcefd0251d79dff-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-5fbfa7490dcefd0251d79dff-crime_0-congruent,,3,,crime,[-1.   1.   1.  -1.  -0.5 -0.5],0.760268349,0.7729616954067501,0.772961695,0.5,0,0.5,3,normative_&_955,[-1.  -0.5  1.  -1.   0.  -0.5],[-1.  -0.5  1.  -1.   0.  -0.5],1.0,[-1.  -0.5  1.  -1.  -0.  -0.5],1.0,0,,,,,,1.1699999999999998e-128,3.12e-136,1.5e-105,3.12e-136,6.26e-126,1.5799999999999998e-120,,,4,[ True  True False  True  True False]
3-5fbfa7490dcefd0251d79dff-dampened_1-generic_0-es_0.5_3.0-is_normative_&_1_,3-5fbfa7490dcefd0251d79dff-dampened_1-generic_0,,3,,dampened,[ 1.   0.   0.   1.   0.  -0.5],0.882555956,0.8825559560970593,0.882555956,0.5,0,0.5,3,normative_&_956,[ 1.  -0.5  0.   1.   0.   0. ],[ 1.  -0.5  0.   1.   0.   0. ],1.0,[ 1.  -0.5  0.   1.  -0.  -0. ],1.0,0,,,,,,2e-150,1.2500000000000002e-103,2.51e-135,1.12e-196,2.51e-135,3.5e-251,,,1,[False  True False False False False]
3-5fbfa7490dcefd0251d79dff-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-5fbfa7490dcefd0251d79dff-finance_0-incongruent,,3,,finance,[ 0.  -1.   1.   0.5  1.   0. ],0.881737521,0.889903623487364,0.889903623,0.5,0,0.5,3,normative_&_957,[ 0.  -0.5  0.5  0.5  1.   0. ],[ 0.  -0.5  0.5  0.5  1.   0. ],1.0,[ 0.  -0.5  0.5  0.5  1.   0. ],1.0,0,,,,,,3.3599999999999996e-263,2.5e-183,3.4e-98,1.58e-81,3.65e-135,8.7e-117,,,2,[False False  True  True False False]
3-5fbfa7490dcefd0251d79dff-pos_chain_1-generic_1-es_0.5_3.0-is_normative_&_1_,3-5fbfa7490dcefd0251d79dff-pos_chain_1-generic_1,,3,pos,chain,[1. 1. 0. 1. 0. 0.],0.828501415,0.8398718461949128,0.839871846,0.5,0,0.5,3,normative_&_958,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0.  0.  1. -0. -0.],1.0,0,,,,,,4.29e-91,7.8e-106,5.2300000000000004e-148,7.32e-106,9.03e-190,6.37e-170,,,1,[False  True False False False False]
3-5fbfe145e52a44000a9c2966-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-5fbfe145e52a44000a9c2966-crime_0-congruent,,3,,crime,[-0.5 -1.   0.5 -0.5  1.   0.5],1.0,0.9237507148336976,0.923750715,0.5,1,0.5,3,normative_&_959,[-0.5 -1.   0.5 -0.5  1.   0.5],[-0.5 -1.   0.5 -1.   1.   0.5],0.923750715,[-0.5 -1.   0.5 -1.   1.   0.5],0.923750715,1,,,,,,2.54e-05,1.6e-16,1.61e-16,1.6e-16,1.6e-16,0.001775861,,,5,[ True  True  True  True False  True]
3-5fbfe145e52a44000a9c2966-dampened_1-generic_0-es_0.5_3.0-is_normative_&_1_,3-5fbfe145e52a44000a9c2966-dampened_1-generic_0,,3,,dampened,[ 0.5  1.  -0.5  0.5 -1.  -0.5],0.657594715,0.6950028593347907,0.695002859,0.5,0,0.5,3,normative_&_960,[ 1.  -0.5  0.   1.   0.   0. ],[ 0.5 -0.5  0.   1.   0.   0. ],0.91695452,[ 0.5 -0.5  0.   1.  -0.   0. ],0.91695452,0,,,,,,1.32e-25,0.000360382,6.26e-20,8.62e-19,2.0800000000000002e-32,1.96e-102,,,1,[False  True False False False False]
3-5fbfe145e52a44000a9c2966-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-5fbfe145e52a44000a9c2966-finance_0-incongruent,,3,,finance,[ 0.5 -0.5 -0.5 -1.   0.5  1. ],0.471729456,0.4885042453971449,0.481661868,0.5,1,0.5,3,normative_&_961,[-0.5  0.5  0.5  1.  -0.5 -1. ],[-0.5  0.5  0.   1.  -0.5 -1. ],0.923750715,[-0.5   0.51  0.23  1.   -0.5  -1.  ],0.958797155,1,,,,,,3.66e-07,0.101435075,0.996996231,3.18e-09,5.02e-07,7.56e-07,,,5,[ True  True  True False  True  True]
3-5fbfe145e52a44000a9c2966-pos_chain_3-generic_1-es_0.5_3.0-is_normative_&_1_,3-5fbfe145e52a44000a9c2966-pos_chain_3-generic_1,,3,pos,chain,[-0.5 -0.5  0.5 -0.5  1.   0.5],0.571253537,0.6475463115748793,0.640138053,0.5,1,0.5,3,normative_&_962,[1 0 0 1 0 0],[0.  0.5 0.  1.  0.  0. ],0.808258753,[ 0.18  0.5  -0.    1.    0.   -0.  ],0.835289916,1,,,,,,0.941841719,4.26e-07,-3.2e-16,-3.2e-16,-3.2e-16,-3.2e-16,,,1,[False  True False False False False]
3-5fd0c81fc79aef1882cbee94-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-5fd0c81fc79aef1882cbee94-crime_0-congruent,,3,,crime,[-1.   1.   0.5 -1.  -0.5 -0.5],0.868693567,0.8719631200671041,0.87196312,0.5,0,0.5,3,normative_&_963,[-1.   0.5  1.  -1.   0.  -0.5],[-1.   0.5  1.  -1.   0.  -0.5],1.0,[-1.   0.5  1.  -1.  -0.  -0.5],1.0,0,,,,,,9.160000000000001e-164,1.1899999999999999e-126,3.7e-24,2.85e-75,3.7e-24,6.63e-135,,,4,[ True  True False  True  True False]
3-5fd0c81fc79aef1882cbee94-dampened_1-generic_0-es_0.5_3.0-is_normative_&_1_,3-5fd0c81fc79aef1882cbee94-dampened_1-generic_0,,3,,dampened,[1.  0.5 0.  0.5 0.  0. ],0.814304662,0.8068331476784361,0.806833148,0.5,0,0.5,3,normative_&_964,[ 1.  -0.5  0.   1.   0.   0. ],[ 1.  -0.5  0.   1.   0.   0. ],1.0,[ 1.  -0.5  0.   1.   0.  -0. ],1.0,0,,,,,,3.65e-215,2.52e-81,8.15e-123,2.52e-81,6.02e-203,7.169999999999999e-239,,,1,[False  True False False False False]
3-5fd0c81fc79aef1882cbee94-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-5fd0c81fc79aef1882cbee94-finance_0-incongruent,,3,,finance,[0.5 1.  0.5 0.5 1.  0.5],0.921673955,0.8679323640511565,0.867932364,0.5,1,0.5,3,normative_&_965,[0.  1.  0.5 0.5 1.  0.5],[0.5 0.5 0.5 0.5 0.5 0. ],0.84334791,[0.5 0.5 0.5 0.5 0.5 0. ],0.84334791,1,,,,,,7.659999999999999e-52,1.0899999999999999e-74,2.69e-16,2.1199999999999998e-67,2.69e-16,7.659999999999999e-52,,,3,[ True False  True  True False False]
3-5fd0c81fc79aef1882cbee94-pos_chain_3-generic_1-es_0.5_3.0-is_normative_&_1_,3-5fd0c81fc79aef1882cbee94-pos_chain_3-generic_1,,3,pos,chain,[1. 0. 0. 1. 0. 0.],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_966,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0. -0.  1.  0. -0.],1.0,0,,,,,,1.82e-57,0.005077683,3.37e-137,0.005077683,3.37e-137,1.29e-96,,,1,[False  True False False False False]
3-5fd8d7e42ce9082dd7998e6d-crime_1-incongruent-es_0.5_3.0-is_normative_&_1_,3-5fd8d7e42ce9082dd7998e6d-crime_1-incongruent,,3,,crime,[ 0.  1.  1. -1.  0. -1.],0.584772601,0.5871385880776148,0.587138588,0.5,0,0.5,3,normative_&_967,[ 1.   0.5 -0.5  1.   0.  -1. ],[ 1.   0.5 -0.5  1.   0.  -1. ],1.0,[ 1.   0.5 -0.5  1.   0.  -1. ],1.0,0,,,,,,9.800000000000001e-103,2.49e-186,4.8e-159,7.2e-148,4.3500000000000004e-130,9.800000000000001e-103,,,4,[ True  True False  True  True False]
3-5fd8d7e42ce9082dd7998e6d-dampened_3-generic_0-es_0.5_3.0-is_normative_&_1_,3-5fd8d7e42ce9082dd7998e6d-dampened_3-generic_0,,3,,dampened,[-1.  1.  0.  1.  0.  0.],0.91695452,0.8613249509436928,0.861324951,0.5,0,0.5,3,normative_&_968,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.5 -0.5],0.882555956,[-1.   0.5 -0.   1.   0.5 -0.5],0.882555956,0,,,,,,1.5299999999999998e-60,6.490000000000001e-248,1.5e-28,0.0,4.3e-11,9.68e-68,,,1,[False  True False False False False]
3-5fd8d7e42ce9082dd7998e6d-finance_1-congruent-es_0.5_3.0-is_normative_&_1_,3-5fd8d7e42ce9082dd7998e6d-finance_1-congruent,,3,,finance,[ 0.5 -1.   0.   0.   0.  -1. ],0.501727121,0.5017271208775602,0.501727121,0.5,0,0.5,3,normative_&_969,[-0.5  1.   0.   0.   0.   1. ],[-0.5  1.   0.   0.   0.   1. ],1.0,[-0.5  1.  -0.  -0.   0.   1. ],1.0,0,,,,,,9.66e-107,7.37e-111,2.45e-136,5.649999999999999e-246,2.7399999999999998e-135,4.28e-202,,,1,[ True False False False False False]
3-5fd8d7e42ce9082dd7998e6d-pos_chain_2-generic_1-es_0.5_3.0-is_normative_&_1_,3-5fd8d7e42ce9082dd7998e6d-pos_chain_2-generic_1,,3,neg,chain,[1. 0. 0. 1. 0. 0.],0.51492875,0.5149287499273341,0.51492875,0.5,0,0.5,3,normative_&_970,[-1  0  0 -1  0  0],[-1.  0.  0. -1.  0.  0.],1.0,[-1.  0.  0. -1. -0.  0.],1.0,0,,,,,,2.56e-45,1.04e-78,1.06e-76,3.13e-151,1.12e-135,9.970000000000001e-248,,,1,[False  True False False False False]
3-5ff4a242cbe069bc27d9278b-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-5ff4a242cbe069bc27d9278b-crime_0-congruent,,3,,crime,[-0.5  0.   0.5 -0.5  0.   0. ],1.0,1.0,1.0,0.5,0,0.5,3,normative_&_971,[-0.5  0.   0.5 -0.5  0.   0. ],[-0.5  0.   0.5 -0.5  0.   0. ],1.0,[-0.5 -0.   0.5 -0.5  0.   0. ],1.0,0,,,,,,3.2e-128,1.9199999999999997e-152,1.05e-155,2.4099999999999998e-176,5.79e-99,6.13e-47,,,1,[False  True False False False False]
3-5ff4a242cbe069bc27d9278b-dampened_3-generic_0-es_0.5_3.0-is_normative_&_1_,3-5ff4a242cbe069bc27d9278b-dampened_3-generic_0,,3,,dampened,[-1.   0.   0.   0.5  0.   0. ],0.882555956,0.8735088935932649,0.873508894,0.5,0,0.5,3,normative_&_972,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.   0. ],1.0,[-1.   0.5 -0.   1.   0.   0. ],1.0,0,,,,,,4.0499999999999996e-69,8.19e-60,9.91e-119,6.190000000000001e-179,9.91e-119,2.1399999999999997e-258,,,1,[False  True False False False False]
3-5ff4a242cbe069bc27d9278b-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-5ff4a242cbe069bc27d9278b-finance_0-incongruent,,3,,finance,[ 0.5  0.   0.5 -0.5  0.5  0.5],0.849244328,0.8541350085021054,0.854135009,0.5,0,0.5,3,normative_&_973,[ 0.  -0.5  0.  -0.5  0.5  0.5],[ 0.  -0.5  0.  -0.5  0.5  0.5],1.0,[-0.  -0.5 -0.  -0.5  0.5  0.5],1.0,0,,,,,,2.26e-108,7.94e-63,4.05e-105,6.6399999999999995e-68,1.1100000000000002e-179,5.96e-195,,,2,[ True False  True False False False]
3-5ff4a242cbe069bc27d9278b-pos_chain_1-generic_1-es_0.5_3.0-is_normative_&_1_,3-5ff4a242cbe069bc27d9278b-pos_chain_1-generic_1,,3,pos,chain,[0.5 0.  0.  0.5 0.  0. ],0.878732187,0.8675467642934956,0.867546764,0.5,0,0.5,3,normative_&_974,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1. -0. -0.  1.  0.  0.],1.0,0,,,,,,1.28e-74,6.61e-68,1.46e-132,3.05e-106,1.46e-132,1.47e-237,,,1,[False  True False False False False]
3-6004c0c7e2b1453733edd35e-crime_1-incongruent-es_0.5_3.0-is_normative_&_1_,3-6004c0c7e2b1453733edd35e-crime_1-incongruent,,3,,crime,[ 1. -1. -1. -1. -1. -1.],0.835601013,0.819979425044226,0.819979425,0.5,1,0.5,3,normative_&_975,[ 1.   0.  -1.  -1.  -0.5 -1. ],[ 0.5  0.  -1.  -1.  -0.5 -0.5],0.896024951,[ 0.5 -0.  -1.  -1.  -0.5 -0.5],0.896024951,1,,,,,,1.64e-44,2.58e-77,9.38e-101,9.96e-237,9.38e-101,1.64e-44,,,4,[False  True  True False  True  True]
3-6004c0c7e2b1453733edd35e-dampened_2-generic_0-es_0.5_3.0-is_normative_&_1_,3-6004c0c7e2b1453733edd35e-dampened_2-generic_0,,3,,dampened,[-1.   0.5  0.  -1.   0.   0.5],0.814304662,0.8198125074608882,0.819812507,0.5,0,0.5,3,normative_&_976,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],1.0,[-1.  -0.5  0.  -1.   0.   0. ],1.0,0,,,,,,7.56e-76,1.09e-30,5.1299999999999995e-89,1.09e-30,4.8e-132,3.76e-162,,,1,[False  True False False False False]
3-6004c0c7e2b1453733edd35e-finance_1-congruent-es_0.5_3.0-is_normative_&_1_,3-6004c0c7e2b1453733edd35e-finance_1-congruent,,3,,finance,[-0.5  1.   0.   0.   0.  -1. ],0.844300211,0.7802823127989794,0.780282313,0.5,1,0.5,3,normative_&_977,[-0.5  1.   0.   0.  -1.  -1. ],[-1.   0.5  0.5  0.  -1.  -1. ],0.865160028,[-1.   0.5  0.5 -0.  -1.  -1. ],0.865160028,1,,,,,,8.5e-42,1.65e-21,6.89e-10,4.32e-70,2.2699999999999997e-54,5.15e-59,,,2,[ True False False False False  True]
3-6004c0c7e2b1453733edd35e-pos_chain_3-generic_1-es_0.5_3.0-is_normative_&_1_,3-6004c0c7e2b1453733edd35e-pos_chain_3-generic_1,,3,pos,chain,[ 0.   0.   0.   0.5 -0.5  0. ],0.789957987,0.752202686108324,0.752202686,0.5,0,0.5,3,normative_&_978,[1 0 0 1 0 0],[ 1.   0.   0.   1.   0.  -0.5],0.914250707,[ 1.  -0.  -0.   1.   0.  -0.5],0.914250707,0,,,,,,3.02e-19,3.98e-14,5.2e-41,2.32e-17,3.92e-68,5.69e-18,,,1,[False  True False False False False]
3-6011a4b308baec1050c17853-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-6011a4b308baec1050c17853-crime_0-congruent,,3,,crime,[ 1.  0. -1. -1.  0.  1.],0.8,0.8153627635310009,0.815362764,0.5,0,0.5,3,normative_&_979,[ 0.5  0.5 -0.5 -0.5  0.5  0.5],[ 0.5  0.5 -0.5 -0.5  0.5  0.5],1.0,[ 0.5  0.5 -0.5 -0.5  0.5  0.5],1.0,0,,,,,,1.27e-148,1.97e-219,1.6400000000000002e-269,3.4799999999999997e-221,8.71e-231,1.27e-148,,,6,[ True  True  True  True  True  True]
3-6011a4b308baec1050c17853-dampened_2-generic_0-es_0.5_3.0-is_normative_&_1_,3-6011a4b308baec1050c17853-dampened_2-generic_0,,3,,dampened,[-1.   0.5  0.  -1.   0.  -0.5],0.814304662,0.8198125074608882,0.819812507,0.5,0,0.5,3,normative_&_980,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],1.0,[-1.  -0.5 -0.  -1.  -0.  -0. ],1.0,0,,,,,,2.94e-151,2.29e-105,1.55e-82,2.29e-105,1.55e-82,1.6799999999999998e-275,,,1,[False  True False False False False]
3-6011a4b308baec1050c17853-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-6011a4b308baec1050c17853-finance_0-incongruent,,3,,finance,[ 0.   1.   0.5  0.  -1.   0. ],0.509837027,0.49485406683503486,0.494854067,0.5,0,0.5,3,normative_&_981,[ 0.  -1.  -0.5 -0.5  1.   0. ],[ 0.  -1.  -0.5 -0.5  1.   0. ],1.0,[-0.  -1.  -0.5 -0.5  1.   0. ],1.0,0,,,,,,2.8000000000000002e-70,1.77e-226,5.56e-290,1.77e-226,4.4100000000000004e-88,9.18e-139,,,2,[False False  True  True False False]
3-6011a4b308baec1050c17853-pos_chain_1-generic_1-es_0.5_3.0-is_normative_&_1_,3-6011a4b308baec1050c17853-pos_chain_1-generic_1,,3,pos,chain,[-1. -1.  0. -1.  0.  0.],0.485504245,0.5196155385847386,0.519615539,0.5,0,0.5,3,normative_&_982,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0. -0.  1.  0.  0.],1.0,0,,,,,,2.21e-80,1.7e-57,3.72e-168,1.5900000000000002e-123,8.37e-188,4.3700000000000003e-271,,,1,[False  True False False False False]
3-60199372bd48490e12a0d92e-crime_1-incongruent-es_0.5_3.0-is_normative_&_1_,3-60199372bd48490e12a0d92e-crime_1-incongruent,,3,,crime,[ 0.5 -1.  -1.  -1.   1.  -1. ],0.753817018,0.779136947850307,0.779136948,0.5,0,0.5,3,normative_&_983,[ 1.   0.  -0.5 -1.   0.  -1. ],[ 0.5  0.  -0.5 -1.   0.  -0.5],0.889903623,[ 0.5  0.  -0.5 -1.  -0.  -0.5],0.889903623,0,,,,,,4.58e-231,4.1899999999999997e-297,4.8599999999999995e-34,0.0,4.8599999999999995e-34,2.5e-74,,,2,[False  True False False  True False]
3-60199372bd48490e12a0d92e-dampened_2-generic_0-es_0.5_3.0-is_normative_&_1_,3-60199372bd48490e12a0d92e-dampened_2-generic_0,,3,,dampened,[-1.   0.5  0.  -1.   0.   0. ],0.83390904,0.83390904029252,0.83390904,0.5,0,0.5,3,normative_&_984,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],1.0,[-1.  -0.5  0.  -1.   0.  -0. ],1.0,0,,,,,,2.89e-257,4.98e-88,1.87e-191,4.98e-88,7.06e-269,4.36e-269,,,1,[False  True False False False False]
3-60199372bd48490e12a0d92e-finance_1-congruent-es_0.5_3.0-is_normative_&_1_,3-60199372bd48490e12a0d92e-finance_1-congruent,,3,,finance,[-1.  1.  0.  0.  1.  1.],0.552786405,0.5669872981077807,0.566987298,0.5,0,0.5,3,normative_&_985,[-0.5  1.   0.   0.  -1.  -1. ],[-0.5  1.   0.   0.  -1.  -1. ],1.0,[-0.5  1.  -0.   0.  -1.  -1. ],1.0,0,,,,,,1.16e-166,1.29e-71,3.13e-253,0.0,2.08e-64,3.36e-79,,,2,[ True False False False False  True]
3-60199372bd48490e12a0d92e-pos_chain_1-generic_1-es_0.5_3.0-is_normative_&_1_,3-60199372bd48490e12a0d92e-pos_chain_1-generic_1,,3,pos,chain,[1.  0.5 0.  0.  0.  0. ],0.808258753,0.8,0.8,0.5,0,0.5,3,normative_&_986,[1 0 0 1 0 0],[1. 0. 0. 1. 0. 0.],1.0,[ 1.  0. -0.  1.  0. -0.],1.0,0,,,,,,1.1300000000000001e-183,4.63e-159,1.36e-161,4.7700000000000005e-194,1.36e-161,2.2399999999999998e-187,,,1,[False  True False False False False]
3-6021d74808e9e926a4ff44c6-crime_0-congruent-es_0.5_3.0-is_normative_&_1_,3-6021d74808e9e926a4ff44c6-crime_0-congruent,,3,,crime,[-1.  -0.5  1.  -1.  -0.5 -0.5],0.889230245,0.8954583253021366,0.895458325,0.5,0,0.5,3,normative_&_987,[-0.5 -0.5  1.  -1.   0.  -0.5],[-0.5 -0.5  1.  -1.   0.  -0.5],1.0,[-0.5 -0.5  1.  -1.  -0.  -0.5],1.0,0,,,,,,3.27e-231,6.17e-60,8.54e-77,5.429999999999999e-42,1.2800000000000001e-259,0.0,,,4,[ True  True False  True  True False]
3-6021d74808e9e926a4ff44c6-dampened_1-generic_0-es_0.5_3.0-is_normative_&_1_,3-6021d74808e9e926a4ff44c6-dampened_1-generic_0,,3,,dampened,[ 0.5  0.   0.  -0.5  0.   0. ],0.724569303,0.6893696279013022,0.689369628,0.5,0,0.5,3,normative_&_988,[ 1.  -0.5  0.   1.   0.   0. ],[ 1.  -0.5  0.   1.   0.   0. ],1.0,[ 1.  -0.5 -0.   1.  -0.  -0. ],1.0,0,,,,,,8.93e-25,1.08e-22,2.42e-74,1.26e-51,1.1800000000000001e-144,4.01e-113,,,1,[False  True False False False False]
3-6021d74808e9e926a4ff44c6-finance_0-incongruent-es_0.5_3.0-is_normative_&_1_,3-6021d74808e9e926a4ff44c6-finance_0-incongruent,,3,,finance,[-1.   0.5 -0.5 -0.5  0.5 -0.5],0.799426111,0.7770887149698589,0.777088715,0.5,1,0.5,3,normative_&_989,[-1.  -0.5 -0.5 -1.   1.   0. ],[-1.  -0.5  0.  -1.   1.   0. ],0.924190196,[-1.  -0.5 -0.  -1.   1.   0. ],0.924190196,1,,,,,,1.48e-228,2.1100000000000002e-148,1.24e-47,2.1100000000000002e-148,1.24e-47,4.27e-156,,,4,[False  True  True  True False  True]
3-6021d74808e9e926a4ff44c6-pos_chain_3-generic_1-es_0.5_3.0-is_normative_&_1_,3-6021d74808e9e926a4ff44c6-pos_chain_3-generic_1,,3,pos,chain,[ 0.5  0.5  0.5  0.5  0.  -0.5],0.808258753,0.8315696157866962,0.831569616,0.5,0,0.5,3,normative_&_990,[1 0 0 1 0 0],[ 1.   0.   0.   1.   0.  -0.5],0.914250707,[ 1.   0.  -0.   1.  -0.  -0.5],0.914250707,0,,,,,,6.92e-53,1.75e-98,2.7800000000000003e-272,4.88e-65,7.8e-195,6.09e-77,,,1,[False  True False False False False]
3-60259da406ab01158d9b9f83-crime_1-incongruent-es_0.5_3.0-is_normative_&_1_,3-60259da406ab01158d9b9f83-crime_1-incongruent,,3,,crime,[ 0.5 -1.  -0.5 -0.5  0.5 -0.5],0.831569616,0.8423779187521798,0.842377919,0.5,0,0.5,3,normative_&_991,[ 0.5  0.  -0.5 -0.5  0.5 -0.5],[ 0.5  0.  -0.5 -0.5  0.5 -0.5],1.0,[ 0.5 -0.  -0.5 -0.5  0.5 -0.5],1.0,0,,,,,,1.6e-16,1.6e-16,7.99e-07,1.6e-16,7.99e-07,1.6e-16,,,4,[False  True  True False  True  True]
3-60259da406ab01158d9b9f83-dampened_2-generic_0-es_0.5_3.0-is_normative_&_1_,3-60259da406ab01158d9b9f83-dampened_2-generic_0,,3,,dampened,[-0.5  0.5  0.  -0.5  0.   0. ],0.796580949,0.779136947850307,0.779136948,0.5,0,0.5,3,normative_&_992,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],1.0,[-1.  -0.5  0.  -1.   0.   0. ],1.0,0,,,,,,4.1e-201,8.75e-160,3.02e-38,8.75e-160,3.02e-38,8.879999999999999e-197,,,1,[False  True False False False False]
3-60259da406ab01158d9b9f83-finance_1-congruent-es_0.5_3.0-is_normative_&_1_,3-60259da406ab01158d9b9f83-finance_1-congruent,,3,,finance,[ 0.5  0.5  0.5  0.5  1.  -0.5],0.881737521,0.8885443574849294,0.888544357,0.5,0,0.5,3,normative_&_993,[ 0.5  0.5  0.   0.   1.  -0.5],[ 0.5  0.5  0.   0.   1.  -0.5],1.0,[ 0.5  0.5 -0.   0.   1.  -0.5],1.0,0,,,,,,6.95e-49,1.75e-182,5.17e-218,1.75e-182,2.12e-238,6.95e-49,,,2,[ True False False False False  True]
3-60259da406ab01158d9b9f83-pos_chain_3-generic_1-es_0.5_3.0-is_normative_&_1_,3-60259da406ab01158d9b9f83-pos_chain_3-generic_1,,3,pos,chain,[0.  0.  0.  0.5 0.  0.5],0.789957987,0.8377785788692375,0.837778579,0.5,1,0.5,3,normative_&_994,[1 0 0 1 0 0],[ 0.  -0.5  0.   1.   0.   0. ],0.808258753,[ 0.  -0.5  0.   1.  -0.  -0. ],0.808258753,1,,,,,,0.043754345,0.018215713,-3.2e-16,-3.2e-16,-3.2e-16,-3.2e-16,,,1,[False  True False False False False]
